advertisement__request__context__site_section_chain__content_owner__context_id	array(bigint)			
advertisement__request__context__site_section_chain__content_owner__parent	array(bigint)			
advertisement__request__context__site_section_chain__content_owner__audience_item_id	array(integer)			
advertisement__request__context__site_section_chain__content_owner__audience_item_flag	array(integer)			
advertisement__request__context__site_section_chain__content_owner__scenario_id	array(integer)			
advertisement__request__context__site_section_chain__content_owner__asset_group_id	array(bigint)			
advertisement__request__context__site_section_chain__content_owner__series_id	array(bigint)			
advertisement__request__context__site_section_chain__content_owner__airing_id	array(bigint)			
advertisement__request__context__site_section_chain__content_owner__airing_channel_id	array(bigint)			
advertisement__request__context__site_section_chain__content_owner__airing_channel_group_id	array(bigint)			
advertisement__request__context__site_section_chain__content_owner__site_id	array(bigint)			
advertisement__request__context__site_section_chain__network	array(varchar)			
advertisement__request__context__site_section_chain__network__role	array(varchar)			
advertisement__request__context__site_section_chain__network__network_id	array(bigint)			
advertisement__request__context__site_section_chain__network__content_owner_network_id	array(bigint)			
advertisement__request__context__site_section_chain__network__distributor_network_id	array(bigint)			
advertisement__request__context__site_section_chain__network__reseller_network_id	array(bigint)			
advertisement__request__context__site_section_chain__network__revenue	array(double)			
advertisement__request__context__site_section_chain__network__content_owner_revenue	array(double)			
advertisement__request__context__site_section_chain__network__distributor_revenue	array(double)			
advertisement__request__context__site_section_chain__network__reseller_revenue	array(double)			
advertisement__request__context__site_section_chain__network__competition_resellers	array(integer)			
advertisement__request__context__site_section_chain__network__rule_id	array(bigint)			
advertisement__request__context__site_section_chain__network__rule_ext_id	array(bigint)			
advertisement__request__context__site_section_chain__network__rule_flags	array(bigint)			
advertisement__request__context__site_section_chain__network__asset_id	array(bigint)			
advertisement__request__context__site_section_chain__network__site_section_id	array(bigint)			
advertisement__request__context__site_section_chain__network__series_id	array(bigint)			
advertisement__request__context__site_section_chain__network__site_id	array(bigint)			
advertisement__request__context__site_section_chain__network__asset_group_id	array(bigint)			
advertisement__request__context__site_section_chain__network__site_group_id	array(bigint)			
advertisement__request__context__site_section_chain__network__airing_channel_group_id	array(bigint)			
advertisement__request__context__site_section_chain__network__airing_channel_id	array(bigint)			
advertisement__request__context__site_section_chain__network__airing_id	array(bigint)			
advertisement__request__context__site_section_chain__network__scenario_id	array(bigint)			
advertisement__request__context__site_section_chain__network__flags	array(bigint)			
advertisement__request__context__site_section_chain__network__audience_item	array(bigint)			
advertisement__request__context__site_section_chain__network__avails	array(integer)			
advertisement__request__context__page_random	varchar			
advertisement__request__context__video_random	varchar			
advertisement__request__context__custom_distributor_id	varchar			
advertisement__request__context__custom_distributor_category	varchar			
advertisement__request__context__custom_distributor_signature	varchar			
advertisement__request__context__asset_duration	double			
advertisement__request__context__key_value	array(varchar)			
advertisement__request__context__key_value__key	array(varchar)			
advertisement__request__context__key_value__value	array(varchar)			
advertisement__request__context__distributor_asset_id	varchar			
advertisement__request__context__uri	varchar			
advertisement__request__context__request_duration	double			
advertisement__request__context__time_position	double			
advertisement__request__context__profile_id	bigint			
advertisement__request__context__video_slot_compatible_dimensions	varchar			
advertisement__request__context__explicit_candidates	varchar			
advertisement__request__context__airing_channel_id	bigint			
advertisement__request__context__profile_concrete_event_id	array(bigint)			
advertisement__request__context__forecast_term	array(bigint)			
advertisement__request__context__request_format	integer			
advertisement__request__context__response_format	integer			
advertisement__request__context__custom_airing_id	varchar			
advertisement__request__context__custom_airing_break_id	varchar			
advertisement__request__context__custom_airing_channel_id	varchar			
advertisement__request__context__ab_test_item	array(varchar)			
advertisement__request__context__ab_test_item__collection_id	array(integer)			
advertisement__request__context__ab_test_item__bucket_id	array(integer)			
advertisement__request__context__mvpd	varchar			
advertisement__request__context__user_profile_usages	array(varchar)			
advertisement__request__context__user_profile_usages__network_id	array(bigint)			
advertisement__request__context__user_profile_usages__nielsen_usage	array(bigint)			
advertisement__request__context__user_profile_usages__comscore_usage	array(bigint)			
advertisement__request__context__tv_network_id	bigint			
advertisement__request__visitor	varchar			
advertisement__request__visitor__user_id	varchar			
advertisement__request__visitor__custom_user_id	varchar			
advertisement__request__visitor__address	varchar			
advertisement__request__visitor__peer_address	varchar			
advertisement__request__visitor__referrer	varchar			
advertisement__request__visitor__user_agent	varchar			
advertisement__request__visitor__timezone	varchar			
advertisement__request__visitor__timezone_offset	integer			
advertisement__request__visitor__country	varchar			
advertisement__request__visitor__country_id	integer			
advertisement__request__visitor__state	varchar			
advertisement__request__visitor__state_id	integer			
advertisement__request__visitor__dma_code	integer			
advertisement__request__visitor__referrer_banning_rule_id	bigint			
advertisement__request__visitor__caller	varchar			
advertisement__request__visitor__flash_version	varchar			
advertisement__request__visitor__session_id	varchar			
advertisement__request__visitor__filtration_reason	integer			
advertisement__request__visitor__internal_address	varchar			
advertisement__request__visitor__accept_language	varchar			
advertisement__request__visitor__tracked_term	array(bigint)			
advertisement__request__visitor__city	varchar			
advertisement__request__visitor__city_id	integer			
advertisement__request__visitor__user_group	array(integer)			
advertisement__request__visitor__parsed_user_agent	varchar			
advertisement__request__visitor__user_agent_device_id	bigint			
advertisement__request__visitor__postal_code	varchar			
advertisement__request__visitor__operator_zone_id	bigint			
advertisement__request__visitor__internal_user_id	varchar			
advertisement__request__visitor__cookie_user_id	varchar			
advertisement__request__visitor__isp	varchar			
advertisement__request__visitor__isp_id	integer			
advertisement__request__visitor__dma_code_id	integer			
advertisement__request__visitor__postal_code_id	array(integer)			
advertisement__request__slots	array(varchar)			
advertisement__request__slots__slot_impression	array(bigint)			
advertisement__request__slots__slot_end	array(bigint)			
advertisement__request__slots__environment	array(varchar)			
advertisement__request__slots__time_position	array(double)			
advertisement__request__slots__time_position_class	array(varchar)			
advertisement__request__slots__time_position_sequence	array(varchar)			
advertisement__request__slots__ad_unit_id	array(bigint)			
advertisement__request__slots__max_ads	array(integer)			
advertisement__request__slots__flags	array(bigint)			
advertisement__request__slots__width	array(integer)			
advertisement__request__slots__height	array(integer)			
advertisement__request__slots__compatible_dimensions	array(varchar)			
advertisement__request__slots__profile_id	array(bigint)			
advertisement__request__slots__max_duration	array(integer)			
advertisement__request__slots__inventory_mask	array(bigint)			
advertisement__request__slots__content_type_id	array(integer)			
advertisement__request__slots__ad_units	array(varchar)			
advertisement__request__slots__min_duration	array(integer)			
advertisement__request__slots__num_ads	array(integer)			
advertisement__request__slots__cue_point_sequence	array(integer)			
advertisement__request__slots__original_max_ads	array(integer)			
advertisement__request__slots__max_ad_duration	array(integer)			
advertisement__request__slots__impression_weight	array(double)			
advertisement__request__slots__standard_ad_unit_sequence	array(integer)			
advertisement__request__slots__callback_counters	array(varchar)			
advertisement__request__slots__slot_sequence	array(integer)			
advertisement__request__slots__sequence	array(integer)			
advertisement__request__slots__avails	array(integer)			
advertisement__request__slots__original_ad_unit	array(varchar)			
advertisement__request__slots__content_right_owner	array(bigint)			
advertisement__request__slots__sponsor_ad	array(bigint)			
advertisement__request__slots__primary_content_type	array(integer)			
advertisement__request__slots__content_type	array(integer)			
advertisement__request__slots__resellers	array(varchar)			
advertisement__request__slots__resellers__network_id	array(bigint)			
advertisement__request__slots__resellers__up_network_id	array(bigint)			
advertisement__request__slots__resellers__inventory_id	array(bigint)			
advertisement__request__slots__resellers__context_id	array(bigint)			
advertisement__request__slots__resellers__flags	array(bigint)			
advertisement__request__slots__resellers__root_asset_id	array(bigint)			
advertisement__request__slots__resellers__root_section_id	array(bigint)			
advertisement__request__slots__resellers__root_asset_group	array(bigint)			
advertisement__request__slots__resellers__root_section_group	array(bigint)			
advertisement__request__slots__resellers__asset_group_id	array(bigint)			
advertisement__request__slots__resellers__series_id	array(bigint)			
advertisement__request__slots__resellers__avails	array(integer)			
advertisement__request__slots__resellers__site_id	array(bigint)			
advertisement__request__slots__rules	array(varchar)			
advertisement__request__slots__rules__network_id	array(bigint)			
advertisement__request__slots__rules__opp_rule_id	array(bigint)			
advertisement__request__slots__rules__win_rule_id	array(bigint)			
advertisement__request__slots__break_id	array(bigint)			
advertisement__request__slots__opportunity_id	array(bigint)			
advertisement__request__slots__break_display_id	array(bigint)			
advertisement__request__slots__opportunity_display_id	array(bigint)			
advertisement__request__slots__attrition_ratio	array(varchar)			
advertisement__request__slots__attrition_ratio__ad_view_ratio	array(double)			
advertisement__request__slots__attrition_ratio__event_ratio	array(varchar)			
advertisement__request__slots__attrition_ratio__event_ratio__position_ratio	array(double)			
advertisement__request__slots__attrition_ratio__event_ratio__concrete_event_id	array(bigint)			
advertisement__request__slots__pod_group_id	array(integer)			
advertisement__request__slots__pod_sequence	array(integer)			
advertisement__request__slots__total_pods_in_group	array(integer)			
advertisement__request__slots__adunit_podgroup_offset	array(integer)			
advertisement__request__slots__time_unfilled	array(integer)			
advertisement__request__slots__raw_max_duration	array(integer)			
advertisement__request__slots__network	array(varchar)			
advertisement__request__slots__network__role	array(varchar)			
advertisement__request__slots__network__network_id	array(bigint)			
advertisement__request__slots__network__content_owner_network_id	array(bigint)			
advertisement__request__slots__network__distributor_network_id	array(bigint)			
advertisement__request__slots__network__reseller_network_id	array(bigint)			
advertisement__request__slots__network__revenue	array(double)			
advertisement__request__slots__network__content_owner_revenue	array(double)			
advertisement__request__slots__network__distributor_revenue	array(double)			
advertisement__request__slots__network__reseller_revenue	array(double)			
advertisement__request__slots__network__competition_resellers	array(integer)			
advertisement__request__slots__network__rule_id	array(bigint)			
advertisement__request__slots__network__rule_ext_id	array(bigint)			
advertisement__request__slots__network__rule_flags	array(bigint)			
advertisement__request__slots__network__asset_id	array(bigint)			
advertisement__request__slots__network__site_section_id	array(bigint)			
advertisement__request__slots__network__series_id	array(bigint)			
advertisement__request__slots__network__site_id	array(bigint)			
advertisement__request__slots__network__asset_group_id	array(bigint)			
advertisement__request__slots__network__site_group_id	array(bigint)			
advertisement__request__slots__network__airing_channel_group_id	array(bigint)			
advertisement__request__slots__network__airing_channel_id	array(bigint)			
advertisement__request__slots__network__airing_id	array(bigint)			
advertisement__request__slots__network__scenario_id	array(bigint)			
advertisement__request__slots__network__flags	array(bigint)			
advertisement__request__slots__network__audience_item	array(bigint)			
advertisement__request__slots__network__avails	array(integer)			
advertisement__request__advertisements	array(varchar)			
advertisement__request__advertisements__ad_id	array(bigint)			
advertisement__request__advertisements__ad_replica_id	array(integer)			
advertisement__request__advertisements__ad_impression	array(bigint)			
advertisement__request__advertisements__implicit_ad_impression	array(bigint)			
advertisement__request__advertisements__acked_ad_impression	array(bigint)			
advertisement__request__advertisements__ad_end	array(bigint)			
advertisement__request__advertisements__internal_candidate_index	array(integer)			
advertisement__request__advertisements__first_quartile	array(bigint)			
advertisement__request__advertisements__mid_point	array(bigint)			
advertisement__request__advertisements__third_quartile	array(bigint)			
advertisement__request__advertisements__complete	array(bigint)			
advertisement__request__advertisements__click	array(bigint)			
advertisement__request__advertisements__error	array(bigint)			
advertisement__request__advertisements__rendition_id	array(bigint)			
advertisement__request__advertisements__flags	array(bigint)			
advertisement__request__advertisements__slot_index	array(integer)			
advertisement__request__advertisements__associate	array(varchar)			
advertisement__request__advertisements__content_right_owner	array(varchar)			
advertisement__request__advertisements__content_right_owner__network_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__up_network_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__down_network_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__revenue	array(double)			
advertisement__request__advertisements__content_right_owner__up_revenue	array(double)			
advertisement__request__advertisements__content_right_owner__down_revenue	array(double)			
advertisement__request__advertisements__content_right_owner__up_revenue_as_content_owner	array(double)			
advertisement__request__advertisements__content_right_owner__inventory_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__rule_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__competition_resellers	array(integer)			
advertisement__request__advertisements__content_right_owner__context_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__rule_ext_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__rule_flags	array(bigint)			
advertisement__request__advertisements__content_right_owner__root_asset_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__root_section_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__root_asset_group	array(bigint)			
advertisement__request__advertisements__content_right_owner__root_section_group	array(bigint)			
advertisement__request__advertisements__content_right_owner__asset_group_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__series_id	array(bigint)			
advertisement__request__advertisements__content_right_owner__flags	array(bigint)			
advertisement__request__advertisements__content_right_owner__site_id	array(bigint)			
advertisement__request__advertisements__distributor	array(varchar)			
advertisement__request__advertisements__distributor__network_id	array(bigint)			
advertisement__request__advertisements__distributor__up_network_id	array(bigint)			
advertisement__request__advertisements__distributor__down_network_id	array(bigint)			
advertisement__request__advertisements__distributor__revenue	array(double)			
advertisement__request__advertisements__distributor__up_revenue	array(double)			
advertisement__request__advertisements__distributor__down_revenue	array(double)			
advertisement__request__advertisements__distributor__up_revenue_as_content_owner	array(double)			
advertisement__request__advertisements__distributor__inventory_id	array(bigint)			
advertisement__request__advertisements__distributor__rule_id	array(bigint)			
advertisement__request__advertisements__distributor__competition_resellers	array(integer)			
advertisement__request__advertisements__distributor__context_id	array(bigint)			
advertisement__request__advertisements__distributor__rule_ext_id	array(bigint)			
advertisement__request__advertisements__distributor__rule_flags	array(bigint)			
advertisement__request__advertisements__distributor__root_asset_id	array(bigint)			
advertisement__request__advertisements__distributor__root_section_id	array(bigint)			
advertisement__request__advertisements__distributor__root_asset_group	array(bigint)			
advertisement__request__advertisements__distributor__root_section_group	array(bigint)			
advertisement__request__advertisements__distributor__asset_group_id	array(bigint)			
advertisement__request__advertisements__distributor__series_id	array(bigint)			
advertisement__request__advertisements__distributor__flags	array(bigint)			
advertisement__request__advertisements__distributor__site_id	array(bigint)			
advertisement__request__advertisements__content_owner	array(varchar)			
advertisement__request__advertisements__content_owner__network_id	array(bigint)			
advertisement__request__advertisements__content_owner__up_network_id	array(bigint)			
advertisement__request__advertisements__content_owner__down_network_id	array(bigint)			
advertisement__request__advertisements__content_owner__revenue	array(double)			
advertisement__request__advertisements__content_owner__up_revenue	array(double)			
advertisement__request__advertisements__content_owner__down_revenue	array(double)			
advertisement__request__advertisements__content_owner__up_revenue_as_content_owner	array(double)			
advertisement__request__advertisements__content_owner__inventory_id	array(bigint)			
advertisement__request__advertisements__content_owner__rule_id	array(bigint)			
advertisement__request__advertisements__content_owner__competition_resellers	array(integer)			
advertisement__request__advertisements__content_owner__context_id	array(bigint)			
advertisement__request__advertisements__content_owner__rule_ext_id	array(bigint)			
advertisement__request__advertisements__content_owner__rule_flags	array(bigint)			
advertisement__request__advertisements__content_owner__root_asset_id	array(bigint)			
advertisement__request__advertisements__content_owner__root_section_id	array(bigint)			
advertisement__request__advertisements__content_owner__root_asset_group	array(bigint)			
advertisement__request__advertisements__content_owner__root_section_group	array(bigint)			
advertisement__request__advertisements__content_owner__asset_group_id	array(bigint)			
advertisement__request__advertisements__content_owner__series_id	array(bigint)			
advertisement__request__advertisements__content_owner__flags	array(bigint)			
advertisement__request__advertisements__content_owner__site_id	array(bigint)			
advertisement__request__advertisements__reseller	array(varchar)			
advertisement__request__advertisements__reseller__network_id	array(bigint)			
advertisement__request__advertisements__reseller__up_network_id	array(bigint)			
advertisement__request__advertisements__reseller__down_network_id	array(bigint)			
advertisement__request__advertisements__reseller__revenue	array(double)			
advertisement__request__advertisements__reseller__up_revenue	array(double)			
advertisement__request__advertisements__reseller__down_revenue	array(double)			
advertisement__request__advertisements__reseller__up_revenue_as_content_owner	array(double)			
advertisement__request__advertisements__reseller__inventory_id	array(bigint)			
advertisement__request__advertisements__reseller__rule_id	array(bigint)			
advertisement__request__advertisements__reseller__competition_resellers	array(integer)			
advertisement__request__advertisements__reseller__context_id	array(bigint)			
advertisement__request__advertisements__reseller__rule_ext_id	array(bigint)			
advertisement__request__advertisements__reseller__rule_flags	array(bigint)			
advertisement__request__advertisements__reseller__root_asset_id	array(bigint)			
advertisement__request__advertisements__reseller__root_section_id	array(bigint)			
advertisement__request__advertisements__reseller__root_asset_group	array(bigint)			
advertisement__request__advertisements__reseller__root_section_group	array(bigint)			
advertisement__request__advertisements__reseller__asset_group_id	array(bigint)			
advertisement__request__advertisements__reseller__series_id	array(bigint)			
advertisement__request__advertisements__reseller__flags	array(bigint)			
advertisement__request__advertisements__reseller__site_id	array(bigint)			
advertisement__request__advertisements__external_reseller	array(varchar)			
advertisement__request__advertisements__external_reseller__network_id	array(bigint)			
advertisement__request__advertisements__external_reseller__up_network_id	array(bigint)			
advertisement__request__advertisements__external_reseller__down_network_id	array(bigint)			
advertisement__request__advertisements__external_reseller__revenue	array(double)			
advertisement__request__advertisements__external_reseller__up_revenue	array(double)			
advertisement__request__advertisements__external_reseller__down_revenue	array(double)			
advertisement__request__advertisements__external_reseller__up_revenue_as_content_owner	array(double)			
advertisement__request__advertisements__external_reseller__inventory_id	array(bigint)			
advertisement__request__advertisements__external_reseller__rule_id	array(bigint)			
advertisement__request__advertisements__external_reseller__competition_resellers	array(integer)			
advertisement__request__advertisements__external_reseller__context_id	array(bigint)			
advertisement__request__advertisements__external_reseller__rule_ext_id	array(bigint)			
advertisement__request__advertisements__external_reseller__rule_flags	array(bigint)			
advertisement__request__advertisements__external_reseller__root_asset_id	array(bigint)			
advertisement__request__advertisements__external_reseller__root_section_id	array(bigint)			
advertisement__request__advertisements__external_reseller__root_asset_group	array(bigint)			
advertisement__request__advertisements__external_reseller__root_section_group	array(bigint)			
advertisement__request__advertisements__external_reseller__asset_group_id	array(bigint)			
advertisement__request__advertisements__external_reseller__series_id	array(bigint)			
advertisement__request__advertisements__external_reseller__flags	array(bigint)			
advertisement__request__advertisements__external_reseller__site_id	array(bigint)			
advertisement__request__advertisements__active_term_id	array(bigint)			
advertisement__request__advertisements__active_audience_item_id	array(bigint)			
advertisement__request__advertisements__fill_rate	array(double)			
advertisement__request__advertisements__entity_flags	array(bigint)			
advertisement__request__advertisements__relative_priority	array(integer)			
advertisement__request__advertisements__targeting_criteria_id	array(bigint)			
advertisement__request__advertisements__position_in_slot	array(integer)			
advertisement__request__advertisements__priority	array(double)			
advertisement__request__advertisements__rules	array(varchar)			
advertisement__request__advertisements__rules__network_id	array(bigint)			
advertisement__request__advertisements__rules__opp_rule_id	array(bigint)			
advertisement__request__advertisements__rules__win_rule_id	array(bigint)			
advertisement__request__advertisements__abstract_event_id	array(bigint)			
advertisement__request__advertisements__triggering_concrete_event_id	array(bigint)			
advertisement__request__advertisements__measurable_concrete_event_id	array(bigint)			
advertisement__request__advertisements__ecpm	array(bigint)			
advertisement__request__advertisements__placement_id	array(bigint)			
advertisement__request__advertisements__creative_id	array(bigint)			
advertisement__request__advertisements__replaced_ad_id	array(bigint)			
advertisement__request__advertisements__replaced_rendition_id	array(bigint)			
advertisement__request__advertisements__ad_view_ratio	array(double)			
advertisement__request__advertisements__event_ratio	array(double)			
advertisement__request__advertisements__scenario_id	array(bigint)			
advertisement__request__advertisements__billable_rate_denominator_event_id	array(bigint)			
advertisement__request__advertisements__provider_measured_event_id	array(bigint)			
advertisement__request__advertisements__billable_rate	array(double)			
advertisement__request__advertisements__inventory_protection_flags	array(bigint)			
advertisement__request__advertisements__io_id	array(bigint)			
advertisement__request__advertisements__campaign_id	array(bigint)			
advertisement__request__advertisements__budget_control_level	array(varchar)			
advertisement__request__advertisements__network	array(varchar)			
advertisement__request__advertisements__network__role	array(varchar)			
advertisement__request__advertisements__network__network_id	array(bigint)			
advertisement__request__advertisements__network__content_owner_network_id	array(bigint)			
advertisement__request__advertisements__network__distributor_network_id	array(bigint)			
advertisement__request__advertisements__network__reseller_network_id	array(bigint)			
advertisement__request__advertisements__network__revenue	array(double)			
advertisement__request__advertisements__network__content_owner_revenue	array(double)			
advertisement__request__advertisements__network__distributor_revenue	array(double)			
advertisement__request__advertisements__network__reseller_revenue	array(double)			
advertisement__request__advertisements__network__competition_resellers	array(integer)			
advertisement__request__advertisements__network__rule_id	array(bigint)			
advertisement__request__advertisements__network__rule_ext_id	array(bigint)			
advertisement__request__advertisements__network__rule_flags	array(bigint)			
advertisement__request__advertisements__network__asset_id	array(bigint)			
advertisement__request__advertisements__network__site_section_id	array(bigint)			
advertisement__request__advertisements__network__series_id	array(bigint)			
advertisement__request__advertisements__network__site_id	array(bigint)			
advertisement__request__advertisements__network__asset_group_id	array(bigint)			
advertisement__request__advertisements__network__site_group_id	array(bigint)			
advertisement__request__advertisements__network__airing_channel_group_id	array(bigint)			
advertisement__request__advertisements__network__airing_channel_id	array(bigint)			
advertisement__request__advertisements__network__airing_id	array(bigint)			
advertisement__request__advertisements__network__scenario_id	array(bigint)			
advertisement__request__advertisements__network__flags	array(bigint)			
advertisement__request__advertisements__network__audience_item	array(bigint)			
advertisement__request__advertisements__network__avails	array(integer)			
advertisement__request__advertisements__fallback_ad_uniq_id	array(bigint)			
advertisement__request__advertisements__companion_ad_uniq_id	array(bigint)			
advertisement__request__magnifier	integer			
advertisement__request__cbp	varchar			
advertisement__request__cbp__network_id	bigint			
advertisement__request__cbp__slot_template_id	bigint			
advertisement__request__scores	array(varchar)			
advertisement__request__scores__network_id	array(bigint)			
advertisement__request__scores__ad_id	array(bigint)			
advertisement__request__scores__flag	array(integer)			
advertisement__request__scores__score	array(bigint)			
advertisement__request__candidates	array(bigint)			
advertisement__request__private_data_accessible_networks	array(bigint)			
advertisement__request__external_candidate_ad	array(varchar)			
advertisement__request__external_candidate_ad__network_id	array(bigint)			
advertisement__request__external_candidate_ad__ad_id	array(bigint)			
advertisement__request__external_candidate_ad__price	array(double)			
advertisement__request__external_candidate_ad__original_price	array(double)			
advertisement__request__external_candidate_ad__currency_id	array(bigint)			
advertisement__request__external_candidate_ad__duration	array(integer)			
advertisement__request__external_candidate_ad__profile_check_passed	array(boolean)			
advertisement__request__external_candidate_ad__errors	array(varchar)			
advertisement__request__external_candidate_ad__external_id	array(bigint)			
advertisement__request__external_candidate_ad__response_industry	array(bigint)			
advertisement__request__external_candidate_ad__cch_key	array(varchar)			
advertisement__request__external_candidate_ad__external_ad_id	array(varchar)			
advertisement__request__external_candidate_ad__redirect_count	array(integer)			
advertisement__request__external_candidate_ad__domain	array(varchar)			
advertisement__request__external_candidate_ad__response_time	array(integer)			
advertisement__request__external_candidate_ad__error	array(varchar)			
advertisement__request__external_candidate_ad__content_type	array(varchar)			
advertisement__request__external_candidate_ad__price_type	array(varchar)			
advertisement__request__external_candidate_ad__bsi_id	array(integer)			
advertisement__request__external_candidate_ad__zone_id	array(integer)			
advertisement__request__external_candidate_ad__bid_replica_id	array(integer)			
advertisement__request__external_candidate_ad__pod_replica_id	array(integer)			
advertisement__request__external_candidate_ad__deal_id	array(varchar)			
advertisement__request__external_candidate_ad__external_network_id	array(bigint)			
advertisement__request__external_candidate_ad__integration_type	array(varchar)			
advertisement__request__external_candidate_ad__internal_ad_index	array(integer)			
advertisement__request__external_candidate_ad__flags	array(bigint)			
advertisement__request__external_candidate_ad__playlist_response_time	array(integer)			
advertisement__request__external_candidate_ad__raw_price	array(double)			
advertisement__request__external_candidate_ad__clearing_price	array(double)			
advertisement__request__external_candidate_ad__sfx_buyer_id	array(bigint)			
advertisement__request__external_candidate_ad__sfx_dsp_id	array(bigint)			
advertisement__request__external_candidate_ad__two_phase_translated	array(boolean)			
advertisement__request__external_candidate_ad__internal_rtb_auction_index	array(integer)			
advertisement__request__external_candidate_ad__rtb_auction_index	array(integer)			
advertisement__request__external_candidate_ad__rtb_impression_index	array(integer)			
advertisement__request__external_candidate_ad__dsp_id	array(bigint)			
advertisement__request__external_candidate_ad__buyer_platform_id	array(bigint)			
advertisement__request__external_candidate_ad__internal_seat_id	array(bigint)			
advertisement__request__external_candidate_ad__buyer_id	array(bigint)			
advertisement__request__external_candidate_ad__buyer_group_id	array(bigint)			
advertisement__request__external_candidate_ad__internal_deal_id	array(bigint)			
advertisement__request__external_candidate_ad__rtb_impression_slot_index	array(integer)			
advertisement__request__server_id	varchar			
advertisement__request__vod_session_id	varchar			
advertisement__request__is_first_request	boolean			
advertisement__request__identifier	varchar			
advertisement__request__identifier__source	varchar			
advertisement__request__identifier__sequence	bigint			
advertisement__request__process_timestamp	bigint			
advertisement__request__errors	array(varchar)			
advertisement__request__errors__type	array(varchar)			
advertisement__request__errors__code	array(varchar)			
advertisement__request__errors__message	array(varchar)			
advertisement__request__errors__ad_id	array(bigint)			
advertisement__request__errors__ad_replica_id	array(integer)			
advertisement__request__errors__partner	array(varchar)			
advertisement__request__errors__domain	array(varchar)			
advertisement__request__errors__http_status_code	array(integer)			
advertisement__request__errors__external_user_id	array(varchar)			
advertisement__request__errors__bsi_id	array(integer)			
advertisement__request__time_record	varchar			
advertisement__request__time_record__total	integer			
advertisement__request__time_record__external_creative	integer			
advertisement__request__time_record__external_candidate	integer			
advertisement__request__time_record__external_playlist_notification	integer			
advertisement__request__time_record__external_sds	integer			
advertisement__request__inventory_group	array(varchar)			
advertisement__request__inventory_group__inventory_id	array(bigint)			
advertisement__request__inventory_group__network_id	array(bigint)			
advertisement__request__inventory_group__group_id	array(bigint)			
advertisement__request__soft_guaranteed_ad	array(varchar)			
advertisement__request__soft_guaranteed_ad__ad_id	array(bigint)			
advertisement__request__soft_guaranteed_ad__num_competing_ads	array(integer)			
advertisement__request__audience_item	array(varchar)			
advertisement__request__audience_item__audience_item_id	array(bigint)			
advertisement__request__audience_item__network_id	array(bigint)			
advertisement__request__audience_item__active_kv_term_id	array(bigint)			
advertisement__request__audience_item__ad_id	array(bigint)			
advertisement__request__audience_item__ad_replica_id	array(integer)			
advertisement__request__audience_item__ad_impression	array(bigint)			
advertisement__request__phantom_candidate	array(varchar)			
advertisement__request__phantom_candidate__ad_id	array(bigint)			
advertisement__request__phantom_candidate__slot_custom_id	array(varchar)			
advertisement__request__phantom_candidate__creative_id	array(bigint)			
advertisement__request__phantom_candidate__rendition_id	array(bigint)			
advertisement__request__phantom_candidate__position_in_slot	array(integer)			
advertisement__request__callback_counters_for_wasted_inventory	varchar			
advertisement__request__version	integer			
advertisement__request__rtb_auction	array(varchar)			
advertisement__request__rtb_auction__index	array(integer)			
advertisement__request__rtb_auction__integration_type	array(varchar)			
advertisement__request__rtb_auction__network_id	array(bigint)			
advertisement__request__rtb_auction__dsp_id	array(bigint)			
advertisement__request__rtb_auction__buyer_platform_id	array(bigint)			
advertisement__request__rtb_auction__time_position_class	array(varchar)			
advertisement__request__rtb_auction__internal_seat_id	array(bigint)			
advertisement__request__rtb_auction__buyer_id	array(bigint)			
advertisement__request__rtb_auction__impression	array(varchar)			
advertisement__request__rtb_auction__impression__index	array(integer)			
advertisement__request__rtb_auction__impression__slot_index	array(integer)			
advertisement__request__rtb_auction__deal	array(varchar)			
advertisement__request__rtb_auction__deal__impression_index	array(integer)			
advertisement__request__rtb_auction__deal__internal_deal_id	array(bigint)			
advertisement__request__rtb_auction__deal__internal_seat_id	array(bigint)			
advertisement__request__rtb_auction__deal__buyer_id	array(bigint)			
advertisement__request__rtb_auction__deal__slot_index	array(integer)			
advertisement__request__rtb_auction__error	array(varchar)			
advertisement__request__rtb_auction__flags	array(bigint)			
advertisement__request__userdb_audience_user_info	varchar			
advertisement__request__userdb_audience_user_info__num_keys	integer			
advertisement__request__userdb_audience_user_info__f_set_key	array(varchar)			
advertisement__candidate	varchar			
advertisement__candidate__network_id	bigint			
advertisement__candidate__ad_id	bigint			
advertisement__candidate__price	double			
advertisement__candidate__original_price	double			
advertisement__candidate__currency_id	bigint			
advertisement__candidate__duration	integer			
advertisement__candidate__profile_check_passed	boolean			
advertisement__candidate__errors	array(varchar)			
advertisement__candidate__external_id	bigint			
advertisement__candidate__response_industry	array(bigint)			
advertisement__candidate__cch_key	varchar			
advertisement__candidate__external_ad_id	varchar			
advertisement__candidate__redirect_count	integer			
